TransactionID,OrderID,TransactionDate,TransactionTime,DayOfWeek,Month,Quarter,Year,CustomerID,CustomerAgeGroup,Subscription Member,ProductID,ProductName,Category,Season,QuantitySold,UnitSalePrice,UnitCost,Revenue,TotalCost,Profit,GrossMarginPercent,WeekendFlag,StoreID,StoreLocation,City,State
TXN-00038242,ORD-0007950,4/14/2025,16:56:35,Monday,April,Q2,2025,CUST-01022,65-74,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038243,ORD-0007950,4/14/2025,16:56:35,Monday,April,Q2,2025,CUST-01022,65-74,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038244,ORD-0020649,4/15/2025,7:30:54,Tuesday,April,Q2,2025,CUST-03715,55-64,Family,CP-003,Lemon Cupcake,Cupcakes,Spring,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038245,ORD-0020649,4/15/2025,7:30:54,Tuesday,April,Q2,2025,CUST-03715,55-64,Family,BR-001,Chocolate Brownies,Brownies,Spring,4,3.5,0.48,14,1.92,12.08,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038246,ORD-0020649,4/15/2025,7:30:54,Tuesday,April,Q2,2025,CUST-03715,55-64,Family,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038247,ORD-0020649,4/15/2025,7:30:54,Tuesday,April,Q2,2025,CUST-03715,55-64,Family,CK-003,Oatmeal Cookie,Cookie,Spring,4,2.99,0.24,11.96,0.96,11,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038248,ORD-0024817,4/15/2025,8:40:49,Tuesday,April,Q2,2025,CUST-01046,65-74,Basic,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038249,ORD-0001319,4/15/2025,9:27:28,Tuesday,April,Q2,2025,CUST-01374,75+,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038250,ORD-0001319,4/15/2025,9:27:28,Tuesday,April,Q2,2025,CUST-01374,75+,None,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038251,ORD-0001319,4/15/2025,9:27:28,Tuesday,April,Q2,2025,CUST-01374,75+,None,CP-001,Vanilla Cupcakes,Cupcakes,Spring,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038252,ORD-0018607,4/15/2025,9:52:42,Tuesday,April,Q2,2025,CUST-04402,55-64,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038253,ORD-0003724,4/15/2025,11:07:19,Tuesday,April,Q2,2025,CUST-05252,75+,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038254,ORD-0021762,4/15/2025,11:18:36,Tuesday,April,Q2,2025,CUST-04993,75+,Family,CK-002,Snickerdoodle Cookie,Cookie,Spring,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038255,ORD-0021762,4/15/2025,11:18:36,Tuesday,April,Q2,2025,CUST-04993,75+,Family,CK-001,Chocolate Chip Cookie,Cookie,Spring,4,2.99,0.32,11.96,1.28,10.68,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038256,ORD-0024927,4/15/2025,11:23:10,Tuesday,April,Q2,2025,CUST-03768,45-54,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038257,ORD-0024927,4/15/2025,11:23:10,Tuesday,April,Q2,2025,CUST-03768,45-54,None,CP-003,Lemon Cupcake,Cupcakes,Spring,2,4.5,0.76,9,1.52,7.48,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038258,ORD-0006202,4/15/2025,11:44:21,Tuesday,April,Q2,2025,CUST-00344,65-74,Basic,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038259,ORD-0018650,4/15/2025,12:13:43,Tuesday,April,Q2,2025,CUST-01659,65-74,None,CK-006,Almond Fudge Cookie,Cookie,Spring,2,2.99,0.41,5.98,0.82,5.16,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038260,ORD-0018650,4/15/2025,12:13:43,Tuesday,April,Q2,2025,CUST-01659,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038261,ORD-0015520,4/15/2025,12:23:06,Tuesday,April,Q2,2025,CUST-03940,75+,None,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038262,ORD-0015520,4/15/2025,12:23:06,Tuesday,April,Q2,2025,CUST-03940,75+,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038263,ORD-0015520,4/15/2025,12:23:06,Tuesday,April,Q2,2025,CUST-03940,75+,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038264,ORD-0013165,4/15/2025,13:24:48,Tuesday,April,Q2,2025,CUST-02537,65-74,None,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038265,ORD-0013165,4/15/2025,13:24:48,Tuesday,April,Q2,2025,CUST-02537,65-74,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038266,ORD-0013165,4/15/2025,13:24:48,Tuesday,April,Q2,2025,CUST-02537,65-74,None,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038267,ORD-0026809,4/15/2025,13:28:43,Tuesday,April,Q2,2025,CUST-04245,45-54,Basic,CP-003,Lemon Cupcake,Cupcakes,Spring,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038268,ORD-0026809,4/15/2025,13:28:43,Tuesday,April,Q2,2025,CUST-04245,45-54,Basic,CK-002,Snickerdoodle Cookie,Cookie,Spring,3,2.99,0.37,8.97,1.11,7.86,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038269,ORD-0008013,4/15/2025,13:31:30,Tuesday,April,Q2,2025,CUST-04929,65-74,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038270,ORD-0010593,4/15/2025,16:11:35,Tuesday,April,Q2,2025,CUST-05328,65-74,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038271,ORD-0015958,4/16/2025,8:12:05,Wednesday,April,Q2,2025,CUST-00873,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038272,ORD-0009403,4/16/2025,8:21:59,Wednesday,April,Q2,2025,CUST-05107,75+,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038273,ORD-0002638,4/16/2025,9:45:39,Wednesday,April,Q2,2025,CUST-00351,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,2,3.99,0.95,7.98,1.9,6.08,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038274,ORD-0002638,4/16/2025,9:45:39,Wednesday,April,Q2,2025,CUST-00351,65-74,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038275,ORD-0001613,4/16/2025,9:53:52,Wednesday,April,Q2,2025,CUST-04461,55-64,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038276,ORD-0001613,4/16/2025,9:53:52,Wednesday,April,Q2,2025,CUST-04461,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038277,ORD-0021833,4/16/2025,11:48:15,Wednesday,April,Q2,2025,CUST-04129,75+,Family,BR-005,Strawberry Blondie,Brownies,Spring,4,3.5,0.56,14,2.24,11.76,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038278,ORD-0021833,4/16/2025,11:48:15,Wednesday,April,Q2,2025,CUST-04129,75+,Family,CP-007,Blueberry Cupcakes,Cupcakes,Spring,4,4.5,0.88,18,3.52,14.48,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038279,ORD-0021833,4/16/2025,11:48:15,Wednesday,April,Q2,2025,CUST-04129,75+,Family,CK-006,Almond Fudge Cookie,Cookie,Spring,4,2.99,0.41,11.96,1.64,10.32,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038280,ORD-0005086,4/16/2025,12:00:03,Wednesday,April,Q2,2025,CUST-02478,25-34,None,CK-003,Oatmeal Cookie,Cookie,Spring,3,2.99,0.24,8.97,0.72,8.25,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038281,ORD-0005086,4/16/2025,12:00:03,Wednesday,April,Q2,2025,CUST-02478,25-34,None,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038282,ORD-0029011,4/16/2025,12:22:31,Wednesday,April,Q2,2025,CUST-01318,55-64,None,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038283,ORD-0011702,4/16/2025,12:38:19,Wednesday,April,Q2,2025,CUST-00907,18-24,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,2,3.99,0.95,7.98,1.9,6.08,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038284,ORD-0011702,4/16/2025,12:38:19,Wednesday,April,Q2,2025,CUST-00907,18-24,None,CP-001,Vanilla Cupcakes,Cupcakes,Spring,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038285,ORD-0011702,4/16/2025,12:38:19,Wednesday,April,Q2,2025,CUST-00907,18-24,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038286,ORD-0010305,4/16/2025,14:08:26,Wednesday,April,Q2,2025,CUST-02249,65-74,Family,BR-001,Chocolate Brownies,Brownies,Spring,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038287,ORD-0010305,4/16/2025,14:08:26,Wednesday,April,Q2,2025,CUST-02249,65-74,Family,CP-003,Lemon Cupcake,Cupcakes,Spring,2,4.5,0.76,9,1.52,7.48,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038288,ORD-0007210,4/16/2025,14:33:56,Wednesday,April,Q2,2025,CUST-02759,55-64,Mystery Box,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038289,ORD-0013303,4/16/2025,16:30:22,Wednesday,April,Q2,2025,CUST-03610,75+,None,BR-002,Walnut Brownies,Brownies,Spring,1,3.5,0.59,3.5,0.59,2.91,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038290,ORD-0025546,4/17/2025,8:04:32,Thursday,April,Q2,2025,CUST-05104,45-54,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038291,ORD-0006486,4/17/2025,8:04:55,Thursday,April,Q2,2025,CUST-00715,55-64,Basic,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038292,ORD-0006486,4/17/2025,8:04:55,Thursday,April,Q2,2025,CUST-00715,55-64,Basic,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038293,ORD-0020353,4/17/2025,9:09:40,Thursday,April,Q2,2025,CUST-04789,35-44,None,CP-001,Vanilla Cupcakes,Cupcakes,Spring,2,4.5,0.72,9,1.44,7.56,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038294,ORD-0020353,4/17/2025,9:09:40,Thursday,April,Q2,2025,CUST-04789,35-44,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038295,ORD-0007102,4/17/2025,9:19:09,Thursday,April,Q2,2025,CUST-02145,35-44,None,CP-002,Chocolate Cupcakes,Cupcakes,Spring,2,4.5,0.79,9,1.58,7.42,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038296,ORD-0012006,4/17/2025,9:21:35,Thursday,April,Q2,2025,CUST-00260,35-44,None,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,3,2.99,0.81,8.97,2.43,6.54,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038297,ORD-0027063,4/17/2025,10:13:33,Thursday,April,Q2,2025,CUST-03237,55-64,Family,BR-002,Walnut Brownies,Brownies,Spring,2,3.5,0.59,7,1.18,5.82,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038298,ORD-0027063,4/17/2025,10:13:33,Thursday,April,Q2,2025,CUST-03237,55-64,Family,CK-006,Almond Fudge Cookie,Cookie,Spring,4,2.99,0.41,11.96,1.64,10.32,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038299,ORD-0003731,4/17/2025,11:15:15,Thursday,April,Q2,2025,CUST-03995,65-74,Family,CK-003,Oatmeal Cookie,Cookie,Spring,2,2.99,0.24,5.98,0.48,5.5,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038300,ORD-0003731,4/17/2025,11:15:15,Thursday,April,Q2,2025,CUST-03995,65-74,Family,CK-006,Almond Fudge Cookie,Cookie,Spring,2,2.99,0.41,5.98,0.82,5.16,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038301,ORD-0003731,4/17/2025,11:15:15,Thursday,April,Q2,2025,CUST-03995,65-74,Family,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038302,ORD-0016946,4/17/2025,11:18:19,Thursday,April,Q2,2025,CUST-04287,75+,None,CK-003,Oatmeal Cookie,Cookie,Spring,2,2.99,0.24,5.98,0.48,5.5,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038303,ORD-0016946,4/17/2025,11:18:19,Thursday,April,Q2,2025,CUST-04287,75+,None,CK-006,Almond Fudge Cookie,Cookie,Spring,2,2.99,0.41,5.98,0.82,5.16,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038304,ORD-0016946,4/17/2025,11:18:19,Thursday,April,Q2,2025,CUST-04287,75+,None,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038305,ORD-0016946,4/17/2025,11:18:19,Thursday,April,Q2,2025,CUST-04287,75+,None,CK-001,Chocolate Chip Cookie,Cookie,Spring,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038306,ORD-0025875,4/17/2025,11:37:58,Thursday,April,Q2,2025,CUST-00090,65-74,Family,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038307,ORD-0025875,4/17/2025,11:37:58,Thursday,April,Q2,2025,CUST-00090,65-74,Family,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038308,ORD-0001646,4/17/2025,11:41:13,Thursday,April,Q2,2025,CUST-05151,55-64,None,CP-003,Lemon Cupcake,Cupcakes,Spring,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038309,ORD-0009766,4/17/2025,11:55:40,Thursday,April,Q2,2025,CUST-05003,75+,Basic,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038310,ORD-0028477,4/17/2025,13:52:58,Thursday,April,Q2,2025,CUST-00471,75+,None,BR-001,Chocolate Brownies,Brownies,Spring,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038311,ORD-0007552,4/17/2025,15:00:50,Thursday,April,Q2,2025,CUST-00236,65-74,None,CP-003,Lemon Cupcake,Cupcakes,Spring,1,4.5,0.76,4.5,0.76,3.74,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038312,ORD-0007552,4/17/2025,15:00:50,Thursday,April,Q2,2025,CUST-00236,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038313,ORD-0018054,4/18/2025,8:59:47,Friday,April,Q2,2025,CUST-00377,55-64,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038314,ORD-0018054,4/18/2025,8:59:47,Friday,April,Q2,2025,CUST-00377,55-64,None,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038315,ORD-0024599,4/18/2025,9:23:40,Friday,April,Q2,2025,CUST-01019,25-34,None,BR-005,Strawberry Blondie,Brownies,Spring,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038316,ORD-0010530,4/18/2025,10:57:11,Friday,April,Q2,2025,CUST-01384,65-74,Family,CK-003,Oatmeal Cookie,Cookie,Spring,2,2.99,0.24,5.98,0.48,5.5,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038317,ORD-0010530,4/18/2025,10:57:11,Friday,April,Q2,2025,CUST-01384,65-74,Family,CP-007,Blueberry Cupcakes,Cupcakes,Spring,2,4.5,0.88,9,1.76,7.24,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038318,ORD-0010530,4/18/2025,10:57:11,Friday,April,Q2,2025,CUST-01384,65-74,Family,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038319,ORD-0010530,4/18/2025,10:57:11,Friday,April,Q2,2025,CUST-01384,65-74,Family,MF-001,Vegan Banana Bread Muffin,Muffins,Spring,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038320,ORD-0012860,4/18/2025,11:24:46,Friday,April,Q2,2025,CUST-02346,45-54,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038321,ORD-0012860,4/18/2025,11:24:46,Friday,April,Q2,2025,CUST-02346,45-54,None,BR-001,Chocolate Brownies,Brownies,Spring,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038322,ORD-0012860,4/18/2025,11:24:46,Friday,April,Q2,2025,CUST-02346,45-54,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038323,ORD-0016405,4/18/2025,11:58:18,Friday,April,Q2,2025,CUST-01096,35-44,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038324,ORD-0022519,4/18/2025,13:03:27,Friday,April,Q2,2025,CUST-05382,35-44,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038325,ORD-0022519,4/18/2025,13:03:27,Friday,April,Q2,2025,CUST-05382,35-44,None,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038326,ORD-0011268,4/19/2025,7:37:45,Saturday,April,Q2,2025,CUST-01546,25-34,Mystery Box,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038327,ORD-0022894,4/19/2025,8:45:41,Saturday,April,Q2,2025,CUST-00141,55-64,Basic,CP-001,Vanilla Cupcakes,Cupcakes,Spring,1,4.5,0.72,4.5,0.72,3.78,84,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038328,ORD-0022894,4/19/2025,8:45:41,Saturday,April,Q2,2025,CUST-00141,55-64,Basic,CP-007,Blueberry Cupcakes,Cupcakes,Spring,1,4.5,0.88,4.5,0.88,3.62,80.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038329,ORD-0002168,4/19/2025,9:00:49,Saturday,April,Q2,2025,CUST-05319,75+,Basic,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038330,ORD-0005880,4/19/2025,9:56:26,Saturday,April,Q2,2025,CUST-00554,55-64,None,BR-001,Chocolate Brownies,Brownies,Spring,2,3.5,0.48,7,0.96,6.04,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038331,ORD-0005880,4/19/2025,9:56:26,Saturday,April,Q2,2025,CUST-00554,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038332,ORD-0002775,4/19/2025,10:12:32,Saturday,April,Q2,2025,CUST-04905,35-44,None,BR-002,Walnut Brownies,Brownies,Spring,1,3.5,0.59,3.5,0.59,2.91,83.14,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038333,ORD-0021097,4/19/2025,11:42:15,Saturday,April,Q2,2025,CUST-01147,45-54,Mystery Box,CK-006,Almond Fudge Cookie,Cookie,Spring,1,2.99,0.41,2.99,0.41,2.58,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038334,ORD-0021097,4/19/2025,11:42:15,Saturday,April,Q2,2025,CUST-01147,45-54,Mystery Box,CP-002,Chocolate Cupcakes,Cupcakes,Spring,1,4.5,0.79,4.5,0.79,3.71,82.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038335,ORD-0025717,4/19/2025,11:57:39,Saturday,April,Q2,2025,CUST-04849,25-34,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038336,ORD-0025717,4/19/2025,11:57:39,Saturday,April,Q2,2025,CUST-04849,25-34,None,CK-003,Oatmeal Cookie,Cookie,Spring,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038337,ORD-0027470,4/19/2025,12:34:23,Saturday,April,Q2,2025,CUST-03964,65-74,None,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038338,ORD-0000172,4/19/2025,12:48:16,Saturday,April,Q2,2025,CUST-01806,55-64,Family,CR-001,Cinnamon Rolls,Cinnamon Rolls,Spring,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00038339,ORD-0000172,4/19/2025,12:48:16,Saturday,April,Q2,2025,CUST-01806,55-64,Family,CK-002,Snickerdoodle Cookie,Cookie,Spring,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
